"sale_price","living_area","basement_area","overall_quality","year_built","neighborhood","garage_capacity","sale_price_bc"
226750,1892,982,"Good",2000,"Gilbert",2,83.28644687761
184000,1490,788,"Good",2004,"Gilbert",2,78.8446461073298
176000,1414,707,"Good",2002,"Gilbert",2,77.9290951267556
225000,2322,1037,"Good",1999,"Gilbert",2,83.1175434938573
185900,1651,831,"Good",1999,"Gilbert",2,79.0576881687615
284500,2199,1173,"Very_Good",1997,"Northridge",2,88.3805532889933
315000,2630,1470,"Very_Good",1998,"Northridge",3,90.7627444107517
250000,2198,1145,"Very_Good",2000,"Northridge",3,85.4427190999916
291000,2172,1519,"Excellent",2000,"Northridge",3,88.9037487614313
350000,2006,1982,"Very_Good",1998,"Northridge",3,93.2919711639115
279500,2125,1064,"Good",1996,"Northridge",2,87.9719605545475
290000,2501,1242,"Very_Good",1995,"Northridge",3,88.8238314842433
350000,2113,2109,"Very_Good",1995,"Northridge",3,93.2919711639115
341000,2418,1311,"Good",1993,"Northridge",3,92.6603995709728
287500,2197,1080,"Good",1993,"Northridge",3,88.6231301339513
271000,2127,1223,"Good",1994,"Northridge",2,87.2645914595854
301500,1987,1986,"Very_Good",1994,"Northridge",2,89.7306913689806
235128,1580,1580,"Very_Good",2007,"Somerset",3,84.0817792452987
214000,1933,894,"Above_Average",2007,"Somerset",3,82.032676605933
232000,1574,1574,"Very_Good",2006,"Somerset",3,83.787359741748
240000,1578,1578,"Good",2006,"Somerset",3,84.5345535760257
264132,1506,1498,"Excellent",2008,"Somerset",2,86.6807798307768
245000,1563,1563,"Very_Good",2007,"Somerset",3,84.9921117250812
227680,1428,1417,"Good",2008,"Somerset",2,83.3758094367353
257000,1861,1341,"Very_Good",2007,"Somerset",3,86.0623494453004
297900,1874,955,"Very_Good",2007,"Somerset",3,89.4496366571691
247000,1460,1460,"Very_Good",2006,"Somerset",2,85.1731749432814
212700,1372,1363,"Very_Good",2007,"Somerset",2,81.9017208026948
250580,1372,1372,"Good",2007,"Somerset",2,85.494550805256
182000,1428,1428,"Good",2007,"Somerset",2,78.6186013102648
226700,1768,866,"Good",2005,"Somerset",2,83.2816346579001
250000,1992,1053,"Very_Good",2003,"Somerset",2,85.4427190999916
250000,1958,1026,"Good",2005,"Somerset",3,85.4427190999916
339750,2078,1034,"Very_Good",2007,"Somerset",3,92.571695798035
205950,1665,813,"Good",2007,"Somerset",2,81.2119375479768
256000,1660,1660,"Very_Good",2007,"Somerset",3,85.9746120304559
230348,1218,1218,"Good",2007,"Somerset",2,83.6306640647402
207500,1728,864,"Above_Average",2003,"Somerset",2,81.3718153919397
141000,1080,1080,"Good",2004,"Sawyer_West",0,73.5112551425014
188000,1696,835,"Above_Average",2003,"Sawyer_West",2,79.2912641540349
192500,1663,835,"Good",2003,"Sawyer_West",2,79.7852702443198
146000,1175,1175,"Above_Average",2005,"Sawyer_West",0,74.1894584701397
159000,1114,1114,"Average",2004,"Sawyer_West",2,75.8747059585236
155000,1114,1114,"Above_Average",2003,"Sawyer_West",2,75.3675393294352
173000,1640,798,"Above_Average",2004,"Sawyer_West",2,77.5777113541887
170000,1162,1162,"Good",2007,"Sawyer_West",2,77.2217273947572
182000,1609,754,"Above_Average",1995,"Sawyer_West",2,78.6186013102648
163000,1680,886,"Above_Average",1993,"Sawyer_West",2,76.3723917537585
193500,1679,1408,"Above_Average",1994,"Sawyer_West",2,79.8938709521458
189000,1657,832,"Good",1994,"Sawyer_West",2,79.4018035666551
190500,1677,827,"Above_Average",2001,"Sawyer_West",2,79.5667931040462
175000,1737,836,"Good",1992,"Sawyer_West",2,77.8124697847009
179200,1294,1278,"Above_Average",1991,"Sawyer_West",2,78.2989875777664
187000,1710,832,"Above_Average",1993,"Sawyer_West",2,79.180282876056
193000,1617,1604,"Above_Average",1993,"Sawyer_West",2,79.8396233512318
153900,1199,1199,"Above_Average",1993,"Sawyer_West",2,75.2263496489556
128000,984,984,"Average",1963,"Sawyer",1,71.6593287202541
144000,912,912,"Average",1962,"Sawyer",1,73.9202997140237
135000,864,864,"Average",1961,"Sawyer",1,72.6731725095527
115000,890,890,"Average",1968,"Sawyer",1,69.6604642023129
119916,864,864,"Average",1963,"Sawyer",1,70.4353568387705
142000,912,912,"Above_Average",1961,"Sawyer",1,73.6483224419779
192000,1430,1430,"Above_Average",1974,"Veenker",2,79.7308111513684
140000,1641,1001,"Average",1972,"Sawyer",2,73.3734568107068
290000,2683,930,"Above_Average",1990,"Northridge",2,88.8238314842433
372500,2786,1848,"Excellent",1993,"Northridge",2,94.819251629361
196000,1391,1391,"Good",2004,"Somerset",2,80.1635429314687
171900,1250,625,"Good",2006,"Somerset",2,77.4477254521016
178000,1245,1235,"Good",2004,"Somerset",2,78.1608629160702
165000,1200,600,"Above_Average",2005,"Somerset",2,76.617806492789
146000,1392,689,"Good",2007,"Somerset",2,74.1894584701397
146000,1392,689,"Good",2007,"Somerset",2,74.1894584701397
179400,1501,744,"Good",1999,"Somerset",2,78.3219408605941
172900,1549,744,"Above_Average",1999,"Somerset",2,77.5659201113638
300000,1638,1614,"Excellent",2000,"Somerset",2,89.6138927728286
285000,1310,1310,"Excellent",2001,"Somerset",2,88.4211155614616
290000,1419,1419,"Excellent",2001,"Somerset",2,88.8238314842433
305000,1557,1557,"Excellent",1999,"Somerset",2,90.0015362307968
328900,1709,1698,"Excellent",1999,"Somerset",2,91.7912762923712
160000,1252,600,"Good",1999,"Somerset",2,76
170000,1404,672,"Good",1999,"Somerset",2,77.2217273947572
223000,1789,858,"Good",2001,"Somerset",2,82.9233002709588
170000,1586,960,"Very_Good",1999,"Somerset",2,77.2217273947572
200000,1607,960,"Very_Good",1999,"Somerset",2,80.5897010752451
345000,2393,970,"Very_Excellent",1998,"Somerset",2,92.9426227186813
245500,1288,1260,"Very_Good",1996,"Veenker",2,85.0374811569599
217500,1239,1230,"Very_Good",1995,"Veenker",2,82.3823086197113
324000,1719,1719,"Very_Good",1993,"Veenker",2,91.4324874520461
162500,1232,1232,"Above_Average",1984,"Veenker",2,76.3106854574087
150000,2944,994,"Excellent",1977,"Veenker",3,74.7195868506172
290000,1671,1426,"Very_Good",1976,"Veenker",2,88.8238314842433
205000,1812,952,"Good",2002,"Somerset",2,81.113501340915
174000,1682,1304,"Good",1970,"Northwest_Ames",2,77.6953435434147
183000,1427,1427,"Above_Average",1969,"Northwest_Ames",2,78.7318553133337
150000,1740,1740,"Above_Average",1968,"Northwest_Ames",2,74.7195868506172
145000,1258,1258,"Above_Average",1971,"Northwest_Ames",2,74.0552271452151
215000,1620,1620,"Good",1967,"Northwest_Ames",2,82.1330064284103
140500,1625,1625,"Average",1965,"Northwest_Ames",2,73.4424479241018
240000,2614,1522,"Above_Average",1974,"Northwest_Ames",2,84.5345535760257
141000,1464,732,"Average",1968,"North_Ames",2,73.5112551425014
147000,912,912,"Average",1965,"North_Ames",2,74.3230020112729
135000,925,912,"Average",1965,"North_Ames",2,72.6731725095527
145000,1728,1728,"Average",1965,"North_Ames",2,74.0552271452151
142600,1728,1728,"Average",1965,"North_Ames",2,73.7302156713832
135000,1656,1656,"Average",1973,"Northwest_Ames",2,72.6731725095527
170000,1670,825,"Good",1971,"Northwest_Ames",2,77.2217273947572
299800,2715,1142,"Very_Good",1976,"Northwest_Ames",2,89.59828655527
185000,1876,901,"Above_Average",1974,"Northwest_Ames",2,78.956978088851
173000,1632,800,"Above_Average",1966,"Northwest_Ames",2,77.5777113541887
178400,999,944,"Good",1961,"North_Ames",2,78.2069818581227
176000,1978,832,"Good",1968,"Northwest_Ames",2,77.9290951267556
98000,1014,0,"Average",1956,"North_Ames",1,66.7728215461241
109008,907,907,"Below_Average",1957,"North_Ames",1,68.6816175728353
135750,952,952,"Below_Average",1956,"North_Ames",1,72.7794418879232
155000,1128,1120,"Average",1963,"North_Ames",2,75.3675393294352
180500,1425,1425,"Above_Average",1964,"North_Ames",2,78.447842006928
174900,1165,1127,"Above_Average",1966,"North_Ames",2,77.8007797837189
140000,1136,1136,"Above_Average",1965,"North_Ames",1,73.3734568107068
145000,1092,1092,"Above_Average",1964,"North_Ames",2,74.0552271452151
179900,1265,1219,"Average",1965,"North_Ames",2,78.3792402207226
168500,1350,1248,"Above_Average",1964,"North_Ames",2,77.041965922401
140000,1114,1114,"Average",1961,"North_Ames",2,73.3734568107068
145500,1053,1053,"Average",1959,"North_Ames",1,74.1224292971193
142000,1252,1252,"Above_Average",1959,"North_Ames",2,73.6483224419779
141000,1100,1100,"Below_Average",1960,"North_Ames",1,73.5112551425014
153000,1118,1118,"Average",1960,"North_Ames",1,75.1102667736277
72500,720,0,"Fair",1949,"Brookside",1,61.6363606982258
52000,729,270,"Fair",1935,"Brookside",0,56.4033224278039
118000,1077,991,"Average",1939,"Brookside",1,70.1362292805728
87000,906,348,"Below_Average",1937,"Brookside",1,64.6973215285781
141500,1496,1296,"Average",1960,"North_Ames",2,73.5798796055865
119000,1252,1032,"Above_Average",1950,"North_Ames",1,70.2928008585711
141500,1337,572,"Average",1950,"North_Ames",1,73.5798796055865
165500,1661,992,"Above_Average",1955,"North_Ames",1,76.6788113086612
112900,1036,1036,"Average",1953,"North_Ames",1,69.3218605686712
201800,1820,864,"Good",1965,"North_Ames",2,80.7793889012488
163000,1362,1362,"Above_Average",1961,"North_Ames",2,76.3723917537585
139950,1144,1144,"Average",1961,"North_Ames",2,73.3665475409312
174000,1537,1319,"Above_Average",1962,"North_Ames",2,77.6953435434147
165000,1431,1099,"Above_Average",1962,"North_Ames",1,76.617806492789
227000,1988,1104,"Above_Average",1966,"North_Ames",2,83.3104960455833
135000,1098,1098,"Average",1955,"North_Ames",1,72.6731725095527
124000,1144,1144,"Average",1963,"North_Ames",1,71.0611843480429
140000,1283,931,"Average",1962,"North_Ames",2,73.3734568107068
136500,1176,1176,"Average",1957,"North_Ames",1,72.8852718315515
185000,1440,1248,"Average",1959,"North_Ames",1,78.956978088851
163000,1261,1261,"Above_Average",1958,"North_Ames",2,76.3723917537585
166800,1570,1395,"Above_Average",1958,"North_Ames",2,76.8367794641269
139000,1196,1196,"Above_Average",1956,"North_Ames",1,73.234918284014
166000,1392,1392,"Above_Average",1957,"North_Ames",2,76.7396780522952
136000,1080,1080,"Above_Average",1958,"North_Ames",1,72.814767152335
133000,1104,1104,"Average",1956,"North_Ames",1,72.3876063849323
116000,882,720,"Average",1952,"North_Ames",1,69.8200761114241
137500,1152,1152,"Average",1953,"North_Ames",2,73.0257021368616
130000,950,984,"Average",1953,"North_Ames",2,71.9531568846377
180000,1790,998,"Above_Average",1957,"North_Ames",2,78.3906857562847
139000,952,952,"Average",1951,"North_Ames",2,73.234918284014
110000,773,773,"Average",1953,"North_Ames",1,68.8464114735149
100000,1764,0,"Average",1957,"North_Ames",1,67.1311764015569
118500,1216,832,"Average",1947,"North_Ames",1,70.2146389398933
146000,1824,1824,"Average",1957,"North_Ames",2,74.1894584701397
89900,869,0,"Below_Average",1948,"Old_Town",1,65.262779269827
114000,1159,747,"Average",1925,"Old_Town",1,69.4998079260274
140000,1558,913,"Average",1945,"North_Ames",1,73.3734568107068
86900,672,672,"Below_Average",1940,"Old_Town",1,64.6775724043503
139000,1436,892,"Average",1922,"Old_Town",4,73.234918284014
106250,1294,0,"Below_Average",1900,"Old_Town",0,68.2174627369455
171000,1716,858,"Above_Average",1962,"North_Ames",2,77.3409085331809
139000,1044,912,"Average",1968,"North_Ames",2,73.234918284014
186000,1312,1312,"Good",1958,"North_Ames",2,79.0688555892719
157000,1253,1253,"Above_Average",1960,"North_Ames",1,75.6223340650779
148000,1081,1081,"Above_Average",1960,"North_Ames",1,74.4558659357911
242000,2069,585,"Good",1960,"North_Ames",2,84.7184269517853
116000,910,105,"Average",1953,"North_Ames",2,69.8200761114241
94000,876,876,"Average",1951,"North_Ames",2,66.0393254490781
98300,1048,0,"Average",1950,"North_Ames",2,66.826922353785
127000,1507,1075,"Average",1960,"North_Ames",1,71.5111216840655
159000,1256,1256,"Average",1959,"North_Ames",1,75.8747059585236
125900,1027,1027,"Average",1962,"North_Ames",1,71.3470795701284
155000,1269,1269,"Average",1960,"North_Ames",1,75.3675393294352
138000,1320,768,"Above_Average",1948,"North_Ames",2,73.0956302180749
112500,984,936,"Above_Average",1954,"North_Ames",1,69.2568300296941
105500,832,832,"Above_Average",1954,"North_Ames",2,68.0896814117787
127500,1278,854,"Above_Average",1954,"North_Ames",1,71.5853341782272
130000,1800,1800,"Average",1961,"North_Ames",0,71.9531568846377
150000,1588,768,"Average",1955,"North_Ames",2,74.7195868506172
109500,825,825,"Average",1954,"North_Ames",1,68.7634899828738
140000,1796,780,"Above_Average",1963,"North_Ames",2,73.3734568107068
167900,1611,780,"Above_Average",1964,"North_Ames",2,76.969725203531
136870,1117,1117,"Average",1963,"North_Ames",1,72.9373206955607
143000,1133,192,"Above_Average",2008,"Old_Town",1,73.7846676947359
73000,764,680,"Average",1925,"Old_Town",2,61.7492353381696
157500,1539,650,"Average",1904,"Old_Town",2,75.6856520746051
122600,1323,780,"Average",1948,"Old_Town",2,70.8484151335465
111000,1360,680,"Average",1910,"Old_Town",1,69.0114100649101
256000,2792,1510,"Above_Average",1920,"Old_Town",2,85.9746120304559
64000,672,672,"Average",1940,"Old_Town",1,59.621658301364
139500,1456,728,"Above_Average",1915,"Old_Town",1,73.304280651427
118000,1594,828,"Below_Average",1910,"Old_Town",0,70.1362292805728
200000,2082,1362,"Good",2003,"Old_Town",2,80.5897010752451
119164,1656,801,"Below_Average",1940,"Old_Town",2,70.3183843199473
122250,1740,936,"Average",1920,"Old_Town",1,70.7949383037052
120000,1027,931,"Good",1920,"Old_Town",0,70.448388728168
155000,1436,884,"Above_Average",1940,"Old_Town",2,75.3675393294352
78000,899,481,"Average",1910,"Old_Town",1,62.8472648206795
95000,1080,684,"Average",1890,"Old_Town",0,66.2248617113283
115000,789,789,"Average",1948,"Old_Town",1,69.6604642023129
147000,1122,924,"Average",1948,"Old_Town",2,74.3230020112729
140000,1499,904,"Average",1946,"Old_Town",3,73.3734568107068
46500,407,407,"Poor",1946,"Old_Town",1,54.7385510925802
112500,928,928,"Average",1957,"Old_Town",1,69.2568300296941
107900,901,901,"Below_Average",1954,"Old_Town",1,68.4962182862678
65000,1588,448,"Fair",1949,"Old_Town",0,59.8687373514948
295000,3493,1470,"Good",1880,"Old_Town",3,89.2213730480311
139500,1627,797,"Average",1900,"Old_Town",2,73.304280651427
153900,1416,876,"Average",1915,"Old_Town",3,75.2263496489556
132000,1450,624,"Good",1920,"Old_Town",1,72.2436140267969
98000,1344,624,"Average",1916,"Old_Town",3,66.7728215461241
114000,1017,346,"Average",1900,"Old_Town",1,69.4998079260274
130000,2350,973,"Average",1920,"Old_Town",2,71.9531568846377
129500,2058,735,"Above_Average",1917,"Old_Town",2,71.8800194316192
129400,1540,572,"Average",1905,"Old_Town",0,71.8653665354197
161000,1378,689,"Good",1928,"Old_Town",2,76.1247080947971
163000,1912,482,"Above_Average",1905,"Old_Town",2,76.3723917537585
128000,1484,742,"Above_Average",1914,"Old_Town",0,71.6593287202541
122000,2358,684,"Very_Good",1872,"Old_Town",0,70.7566702234881
116900,1111,572,"Good",1926,"Old_Town",1,69.9628468836159
325000,2775,1237,"Very_Excellent",1893,"Old_Town",2,91.506038556696
55000,1086,723,"Poor",1920,"Old_Town",2,57.2562862721757
184000,2495,1313,"Good",1890,"Old_Town",2,78.8446461073298
110000,984,984,"Average",1959,"Old_Town",1,68.8464114735149
131500,1795,1050,"Average",1954,"Old_Town",1,72.1713108501488
97000,882,0,"Average",1956,"Old_Town",1,66.5915836397455
115500,1093,869,"Below_Average",1958,"Old_Town",1,69.7403997124321
138000,1143,1008,"Average",1928,"Brookside",1,73.0956302180749
108000,1668,672,"Good",1945,"Brookside",1,68.5130095365624
79500,935,742,"Average",1930,"Brookside",1,63.166353909967
153000,1738,1024,"Average",1935,"Brookside",1,75.1102667736277
109500,784,784,"Average",1924,"Brookside",0,68.7634899828738
124000,1210,672,"Average",1941,"Brookside",1,71.0611843480429
106900,1290,554,"Above_Average",1900,"Brookside",1,68.3276604886884
164900,1672,981,"Above_Average",1940,"Brookside",1,76.6055888965463
119000,949,949,"Average",1924,"Brookside",2,70.2928008585711
120000,1158,862,"Above_Average",1929,"Brookside",1,70.448388728168
157000,1497,825,"Above_Average",1937,"Brookside",1,75.6223340650779
105000,1342,739,"Above_Average",1939,"Brookside",1,68.0041148735702
113000,1013,992,"Above_Average",1926,"Brookside",1,69.3380911973506
115000,1216,565,"Average",1920,"Brookside",1,69.6604642023129
79000,896,0,"Below_Average",1946,"Brookside",1,63.0604964432688
123000,1136,704,"Below_Average",1929,"Brookside",1,70.9093914897195
81300,808,0,"Average",1945,"Brookside",1,63.5433547982527
162900,1573,1078,"Average",1930,"Brookside",2,76.3600618628145
150000,2009,989,"Good",1939,"Brookside",2,74.7195868506172
123500,1902,1100,"Average",1923,"Old_Town",2,70.9854031465977
129900,1774,952,"Good",1931,"Old_Town",2,71.9385462930443
128000,1362,611,"Above_Average",1920,"Brookside",2,71.6593287202541
68500,520,520,"Below_Average",1927,"Brookside",1,60.7116739472622
127000,1285,672,"Average",1948,"Brookside",1,71.5111216840655
207000,1848,833,"Above_Average",1923,"Brookside",2,81.3203400502453
184000,1820,1026,"Good",1925,"Brookside",1,78.8446461073298
162500,1716,810,"Above_Average",1915,"Brookside",2,76.3106854574087
145000,1505,883,"Average",1940,"Brookside",1,74.0552271452151
130000,838,816,"Above_Average",1918,"Brookside",1,71.9531568846377
160000,1984,1242,"Above_Average",1910,"Old_Town",1,76
161000,1666,588,"Very_Good",1925,"Old_Town",1,76.1247080947971
127500,1609,796,"Above_Average",1910,"Old_Town",1,71.5853341782272
93850,768,768,"Above_Average",1930,"Iowa_DOT_and_Rail_Road",2,66.011367493093
136000,1536,768,"Above_Average",1952,"Iowa_DOT_and_Rail_Road",1,72.814767152335
141000,1969,1272,"Above_Average",1938,"Iowa_DOT_and_Rail_Road",2,73.5112551425014
120000,1308,880,"Average",1915,"Iowa_DOT_and_Rail_Road",2,70.448388728168
127500,1040,1040,"Above_Average",1925,"Iowa_DOT_and_Rail_Road",2,71.5853341782272
127000,1236,768,"Above_Average",1925,"Iowa_DOT_and_Rail_Road",1,71.5111216840655
89500,1406,319,"Above_Average",1920,"Iowa_DOT_and_Rail_Road",0,65.1856061368874
125000,825,825,"Average",1955,"Old_Town",2,71.2120618617279
79900,1198,901,"Above_Average",1920,"Old_Town",0,63.2506809484694
85000,759,451,"Average",1912,"Iowa_DOT_and_Rail_Road",2,64.2990594069658
82375,1344,536,"Fair",1915,"Iowa_DOT_and_Rail_Road",0,63.7655313883185
135000,1469,756,"Above_Average",1906,"Iowa_DOT_and_Rail_Road",1,72.6731725095527
124000,1054,1046,"Average",1947,"Sawyer",1,71.0611843480429
134000,1211,952,"Average",1968,"Sawyer",1,72.5307890307646
135000,1271,720,"Average",1948,"Sawyer",1,72.6731725095527
134432,1588,0,"Below_Average",1959,"Clear_Creek",2,72.592396131939
127500,1355,644,"Average",1940,"Edwards",0,71.5853341782272
148000,1075,981,"Average",1963,"Sawyer",2,74.4558659357911
129500,1040,1040,"Average",1965,"Sawyer",1,71.8800194316192
157500,1096,1008,"Above_Average",1978,"Sawyer",2,75.6856520746051
109900,904,876,"Average",1966,"Sawyer",1,68.8298498238205
